Metodo,Fitness,Pa,vt,vs,A,Pe,E,Et,Es,we,wa,Tempo de execucao
Diagonal,0.99707496,0.6870117,1.4555793,0.45557928,1.4555793,31.298828,3.1950078,0.03195008,3.1630578,0.2,0.8,404ms
Diagonal,1.0141244,0.7155762,1.3974752,0.39747524,1.3974752,28.442383,3.5158799,0.035158798,3.480721,0.2,0.8,399ms
Diagonal,0.9996183,0.6936035,1.4417459,0.44174588,1.4417459,30.639648,3.263745,0.03263745,3.2311077,0.2,0.8,402ms
Diagonal,0.9942884,0.6738281,1.484058,0.48405802,1.484058,32.617188,3.0658684,0.030658683,3.0352097,0.2,0.8,406ms
Diagonal,1.0179863,0.71972656,1.3894166,0.38941658,1.3894166,28.027344,3.5679443,0.03567944,3.532265,0.2,0.8,415ms
Diagonal,1.0048792,0.70336914,1.4217286,0.4217286,1.4217286,29.663086,3.3711934,0.033711933,3.3374815,0.2,0.8,398ms
Diagonal,1.0005252,0.69555664,1.4376974,0.4376974,1.4376974,30.444336,3.2846832,0.03284683,3.2518363,0.2,0.8,402ms
Diagonal,1.00368,0.701416,1.4256874,0.42568743,1.4256874,29.858398,3.3491414,0.033491414,3.31565,0.2,0.8,407ms
Diagonal,0.99669,0.685791,1.4581702,0.45817018,1.4581702,31.420898,3.1825953,0.031825952,3.1507692,0.2,0.8,421ms
Diagonal,0.9958123,0.6826172,1.46495,0.46494997,1.46495,31.738281,3.1507692,0.031507693,3.1192615,0.2,0.8,423ms
Diagonal,1.0071598,0.7067871,1.4148532,0.41485322,1.4148532,29.32129,3.4104912,0.034104913,3.3763864,0.2,0.8,409ms
Diagonal,1.0085689,0.70874023,1.4109542,0.41095424,1.4109542,29.125977,3.4333613,0.034333613,3.3990276,0.2,0.8,404ms
Diagonal,1.0114228,0.71240234,1.4037012,0.4037012,1.4037012,28.759766,3.4770799,0.034770798,3.4423091,0.2,0.8,409ms
Diagonal,0.99908733,0.6923828,1.4442878,0.44428778,1.4442878,30.761719,3.2507937,0.032507937,3.2182858,0.2,0.8,439ms
Diagonal,1.0069891,0.70654297,1.4153421,0.4153421,1.4153421,29.345703,3.4076538,0.034076538,3.3735774,0.2,0.8,396ms
Diagonal,0.99995,0.69433594,1.440225,0.440225,1.440225,30.566406,3.2715654,0.032715656,3.2388499,0.2,0.8,404ms
Diagonal,1.0087506,0.7089844,1.4104683,0.41046834,1.4104683,29.101562,3.4362416,0.034362417,3.4018793,0.2,0.8,404ms
Diagonal,0.9941431,0.67211914,1.4878315,0.48783147,1.4878315,32.788086,3.0498884,0.030498883,3.0193894,0.2,0.8,447ms
Diagonal,0.9952067,0.67993164,1.470736,0.47073603,1.470736,32.006836,3.1243327,0.031243326,3.0930893,0.2,0.8,400ms
Diagonal,1.0145593,0.71606445,1.3965223,0.39652228,1.3965223,28.393555,3.5219262,0.03521926,3.486707,0.2,0.8,418ms
Diagonal,0.9976586,0.6887207,1.4519674,0.45196736,1.4519674,31.12793,3.212549,0.03212549,3.1804235,0.2,0.8,396ms
Diagonal,0.9946873,0.67700195,1.4771006,0.4771006,1.4771006,32.299805,3.095994,0.03095994,3.0650342,0.2,0.8,452ms
Diagonal,1.0045724,0.70288086,1.4227163,0.42271626,1.4227163,29.711914,3.3656533,0.033656534,3.3319967,0.2,0.8,634ms
Diagonal,1.0209426,0.72265625,1.3837838,0.38378382,1.3837838,27.734375,3.6056337,0.03605634,3.5695775,0.2,0.8,445ms
Diagonal,0.99654335,0.68530273,1.4592091,0.45920908,1.4592091,31.469727,3.1776571,0.03177657,3.1458805,0.2,0.8,443ms
Diagonal,0.99898446,0.6921387,1.4447972,0.44479716,1.4447972,30.786133,3.2482157,0.03248216,3.2157335,0.2,0.8,419ms
Diagonal,1.0000628,0.6945801,1.4397188,0.43971884,1.4397188,30.541992,3.2741807,0.032741807,3.2414389,0.2,0.8,455ms
